period,gaslimit,transactionpool,connection,position,number,dbreadtime,dbwritetime,tps,committime,consensus_clique_cost,delay,contracttime,queuetime,peer_message_sent,peer_message_recieved,peer_message_tps
8,19000000,2048 2048 3072 2048,tree,b,1,468.846911764706,1453.851,41.66840285011876,6751.142857142857,82.78364612114287,8175.402277039848,271.7456951923078,7790.999039385207,84105.66556943065,31066.356653952666,115172.02222338332
8,19000000,2048 2048 3072 2048,tree,b,2,321.9804827586208,5139.266142857143,20.83289931459761,1.0,87.44534332857144,15337.38775510204,235.17140246007787,14397.081504702195,50272.10573425508,24708.8213449123,74980.92707916738
8,19000000,2048 2048 3072 2048,tree,b,4,193.94062886597945,653.9435599999998,10.416666666666666,5636.5,99.4125955402,31323.61111111111,234.9223558971003,61549.07692307692,22089.25296956704,10345.22067025427,32434.47363982131
8,19000000,2048 2048 3072 2048,random,a,1,663.0634285714286,1276.945,41.664930627890506,6769.857142857143,108.679817079,8016.065543071161,218.25234866468853,7814.794205794205,121.4870631655838,70.508630963823,191.9956941294068
8,19000000,2048 2048 3072 2048,random,a,2,314.68698148148144,1747.0561666666665,20.83289931459761,3271.0,15.256464569166669,14274.714285714286,239.281109921388,14830.877412623891,49009.6849452036,12155.55708040073,61165.242025604326
8,19000000,2048 2048 3072 2048,random,a,4,137.01840625000003,3568.9808,14.17209643900686,0.0,126.25885110880002,31257.758620689656,231.56250699664605,42234.764427097856,32593.740019163208,10914.49473614434,43508.234755307545
8,19000000,2048 2048 3072 2048,random,b,1,552.2962857142858,1324.7795714285712,41.66666666666666,6775.714285714285,106.73132092442856,7502.88679245283,240.00785094549465,7465.622377622378,109.17618114019912,55.99123515165494,165.16741629185407
8,19000000,2048 2048 3072 2048,random,b,2,320.7756842105263,1997.5387142857144,20.83289931459761,1.0,86.84600181842856,14321.65909090909,232.118504798464,15575.84994582882,36634.81061071081,10257.72241791242,46892.53302862324
8,19000000,2048 2048 3072 2048,random,b,4,166.63416101694904,1802.075206896552,10.416666666666666,3484.0,63.756612747620686,30547.5,241.5497186558009,60983.22377622378,20164.60827415173,7797.420809378875,27962.029083530604
8,19000000,5120 2048 3072 2048,ring,a,2,225.9941272727274,1325.834,20.83333333333333,3233.0,15.229737069833334,17312.680134680133,217.05453167013133,16387.650233177883,22083.656027536574,12984.628021591176,35068.284049127746
8,19000000,5120 2048 3072 2048,ring,b,1,914.8382857142856,1236.157428571429,41.664930627890506,6850.285714285715,7.037467642714286,8308.676056338029,240.54256145484965,8013.416583416583,105.8291958011923,44.25584551686223,150.08504131805452
8,19000000,5120 2048 3072 2048,ring,b,2,278.13591428571425,1269.115,20.833767370153545,1.0,84.32244338642856,14710.8,195.84093755288487,13755.32783608196,14308.898929845422,9961.92152199762,24270.820451843043
8,19000000,5120 2048 3072 2048,tree,a,1,516.5205937500001,1772.0188571428569,41.664930627890506,6766.571428571428,6.9362229357142855,6348.372340425532,245.45183028542127,3713.5747909569527,87088.69067360226,35598.456946359685,122687.14761996196
8,19000000,5120 2048 3072 2048,tree,a,2,409.7599615384616,1767.587166666667,20.83333333333333,3150.0,15.174973817,14669.174603174602,261.10574519572924,10564.825330325491,49819.58196917672,18032.05102611196,67851.63299528867
8,19000000,5120 2048 3072 2048,tree,b,1,493.0476000000001,1730.1145714285717,41.66666666666666,6847.142857142857,79.460175267,9770.015355086372,289.7139444967072,9112.399436090223,74593.26872126215,35965.300924738905,110558.56964600108
8,19000000,5120 2048 3072 2048,tree,b,2,293.11481355932204,1417.981142857143,20.83333333333333,0.0,91.31459223728572,15238.333333333334,252.6905962864301,26284.39265183704,56294.11491606002,20721.18741643144,77015.30233249145
8,19000000,5120 2048 3072 2048,random,a,1,647.0478571428572,1251.078142857143,41.66840285011876,6819.857142857143,85.08243648771429,7435.269379844961,240.18817855765488,7169.573426573426,107.24718876305576,66.42922886069871,173.67641762375445
8,19000000,5120 2048 3072 2048,random,a,2,282.46542592592584,1880.4673333333333,20.83333333333333,3208.0,15.2256585405,14302.477611940298,200.42558246923824,13182.498684902685,58880.78333924979,10590.571135565811,69471.3544748156
8,19000000,5120 2048 3072 2048,random,a,4,235.2783039215686,1489.4081666666668,17.30528075797687,3884.0,114.478522852,29111.283783783783,230.3757758724145,39219.54199087738,38920.88261125883,13524.026372462911,52444.90898372174
8,19000000,5120 2048 3072 2048,random,b,1,741.1618571428571,1495.934142857143,41.66666666666666,6775.285714285715,90.84812664385716,7309.677419354839,228.34140054284623,6940.302697302697,150.0241974512018,89.97418938538473,239.9983868365865
8,19000000,5120 2048 3072 2048,random,b,2,310.3138245614036,1494.582142857143,20.83333333333333,1.0,118.184710843,14574.555555555557,246.02303598004,20591.784,54008.24473649175,14890.602712109398,68898.84744860115
9,15000000,1024 2048 3072 2048,ring,a,1,432.7861944444445,1455.1037499999998,27.77777777777778,7784.625,69.66178694499999,6998.58,257.3421889564329,9359.747917823432,25811.92058413324,18502.748379686604,44314.66896381984
9,15000000,1024 2048 3072 2048,ring,a,2,223.67677049180327,1392.206,13.88888888888889,3336.0,17.223555106571432,18296.81,223.77893414771208,20998.5580426861,15468.053761247478,9062.40414617378,24530.45790742126
9,15000000,1024 2048 3072 2048,ring,b,1,802.4267500000001,1471.6145,27.77777777777778,7766.5,72.718738386875,13867.33520599251,231.8895243120999,13364.678321678322,98.46630433279398,63.31162096004647,161.77792529284045
9,15000000,1024 2048 3072 2048,ring,b,2,230.11183606557373,2004.9677142857145,18.51817558934093,0.0,126.50621806185713,16858.14285714286,206.0989857285095,25611.80324973508,14720.733043899372,10825.124680334067,25545.85772423344
9,15000000,1024 2048 3072 2048,ring,b,4,150.5069009009009,510.65771428571423,6.944492670087987,3422.333333333333,75.12537447075,34361.666666666664,224.78250359712192,83666.34665334666,10162.058211615944,8123.932623947515,18285.99083556345
9,15000000,1024 2048 3072 2048,tree,a,1,422.860111111111,1163.3745,27.77777777777778,7749.5,119.26591281975,8089.311111111111,248.89020102214616,5762.073015873016,68538.22999010183,27381.662621523777,95919.8926116256
9,15000000,1024 2048 3072 2048,tree,a,2,310.77090322580653,1506.7445714285716,13.88888888888889,3590.0,17.306851358285712,16259.008620689656,237.34750485436905,16990.928491201797,45183.90511414361,14554.063482298929,59737.96859644253
9,15000000,1024 2048 3072 2048,tree,a,4,241.04611827957,2040.3174285714283,22.22970697204446,6527.25,96.84215575028568,34434.75,236.10825806799727,17470.27341227126,43722.7849450901,17356.341294381065,61079.12623947116
9,15000000,1024 2048 3072 2048,tree,b,1,344.18612195121943,1153.4322499999998,27.778549404150112,7852.0,101.82405590975,15054.89598540146,257.8069132499993,14154.854145854146,61504.21255543723,24034.846258576763,85539.05881401399
9,15000000,1024 2048 3072 2048,tree,b,2,234.19254411764703,1085.638125,13.88888888888889,1.0,114.070019040375,16953.166666666668,255.02282059931,37716.48987753061,47815.948133768,17157.18838137797,64973.13651514597
9,15000000,1024 2048 3072 2048,random,a,1,629.4865,1734.071,27.77700619427238,7765.75,66.211623099375,13366.406374501992,223.1613465517243,13494.074925074923,132.11533311512483,73.39244800190437,205.5077811170292
9,15000000,1024 2048 3072 2048,random,a,2,269.33853125,1501.571428571429,13.88888888888889,3106.0,17.156396878142857,16424.44230769231,255.6118286246953,24855.99198717949,31826.72638187108,8456.338998621957,40283.06538049303
9,15000000,1024 2048 3072 2048,random,b,1,685.8187500000001,1728.16925,27.77700619427238,7819.125,83.85224857812501,14571.377176015474,230.3288221639835,14460.933066933068,90.44408597703053,51.61930760640278,142.06339358343328
9,15000000,1024 2048 3072 2048,random,b,2,241.82161538461543,3163.9185,13.888695990333469,0.0,102.194499017125,17348.17391304348,237.9504986948588,22847.15272727273,32553.929658561632,8518.817618366524,41072.74727692815
9,15000000,2048 2048 3072 2048,ring,a,1,407.8545476190476,1211.67975,27.77777777777778,7843.25,72.348726946375,11696.698863636364,245.8935188647177,11749.614142966948,21961.85855770133,14872.334722650334,36834.19328035166
9,15000000,2048 2048 3072 2048,ring,b,1,811.372375,1349.00225,27.778549404150112,7856.75,80.524348466375,14675.320717131472,217.8635609668112,14520.465534465537,120.94542607615784,73.57963365414467,194.5250597303025
9,15000000,2048 2048 3072 2048,ring,b,2,231.2869850746268,1260.835375,13.88908179280268,1.0,82.996703167875,17150.5,220.05087134662625,20615.79904761905,11426.957792987076,8038.526718501116,19465.48451148819
9,15000000,2048 2048 3072 2048,ring,b,4,164.89656565656566,622.5896399999999,8.305478652975435,11933.0,51.35489361512,32895.0,259.72863094250147,80611.9008908686,10397.759170161533,8749.381373280075,19147.14054344161
9,15000000,2048 2048 3072 2048,tree,a,1,432.17,1243.957625,27.77777777777778,7858.75,75.3673855545,7190.333333333333,236.844172150216,5447.805279503105,70167.79325639766,26242.08177846244,96409.87503486007
9,15000000,2048 2048 3072 2048,tree,a,2,298.8508833333334,2253.528,13.88888888888889,3177.0,17.244392781857144,16423.298507462685,229.03397868712784,14678.949701351776,37307.72582814296,14203.187101330588,51510.91292947355
9,15000000,2048 2048 3072 2048,tree,a,4,183.00924242424244,2059.68225,63.51211668772252,4352.5,139.00853081725003,34435.333333333336,190.4690974143545,16447.79620424763,40293.91906551302,17026.842201181993,57320.761266695015
9,15000000,2048 2048 3072 2048,tree,b,1,377.1317368421052,1197.526375,27.778549404150112,7772.375,76.665509982125,16289.332096474953,285.93702449999955,15842.33966033966,57736.20701303966,28171.08303493008,85907.29004796973
9,15000000,2048 2048 3072 2048,tree,b,2,242.6449305555556,1200.718375,13.88908179280268,1.0,72.55039658462499,16459.5,240.78009880074768,19052.05889452088,58076.30598239486,16970.20835916248,75046.51434155734
9,15000000,2048 2048 3072 2048,random,a,1,537.159375,2703.4955,27.77777777777778,7779.25,80.63087504237501,16585.52131147541,250.2206223849369,15784.148851148851,116.12903225806453,58.401759530791786,174.5307917888563
9,15000000,2048 2048 3072 2048,random,a,2,360.8747540983607,1266.408857142857,13.88888888888889,3161.0,17.19068658942857,29578.381381381383,224.99802148955004,28215.543758967,43848.33935100723,9037.617459142157,52885.956810149386
9,15000000,2048 2048 3072 2048,random,a,4,192.60416279069767,7439.603428571428,16.180555555555557,5762.666666666667,93.22627604671428,34964.055555555555,257.5932389370439,35428.73801707157,33191.11192787495,11071.011610057723,44262.12353793268
9,15000000,2048 2048 3072 2048,random,b,1,591.7706249999999,1561.7866250000002,27.77777777777778,7764.25,127.7535465765,14359.69055944056,220.24679449075745,14043.77122877123,84.97079129049389,58.068431833700025,143.0392231241939
9,15000000,2048 2048 3072 2048,random,b,2,216.372287878788,1345.453375,13.88888888888889,8262.0,77.88070230374998,17195.5,237.5175050747372,30095.84248332478,44757.85702890458,11504.466940290931,56262.32396919552
9,15000000,5120 2048 3072 2048,ring,a,1,485.4566944444445,3111.7432500000004,27.77777777777778,7802.25,87.648604978625,7308.495495495496,240.7688028503556,8617.24097723487,25910.024864067324,18643.81540479248,44553.84026885981
9,15000000,5120 2048 3072 2048,ring,a,2,318.80411290322576,1879.199,13.888695990333469,3403.0,17.156601277,15965.567567567568,225.3418173664899,20345.741090146752,15735.128455876222,9281.38242629612,25016.51088217234
9,15000000,5120 2048 3072 2048,ring,b,1,712.12425,1196.916625,27.77700619427238,7810.5,87.840150776625,13997.203125,230.50824188589004,13355.305694305694,100.91488771832547,66.85611311339063,167.7710008317161
9,15000000,5120 2048 3072 2048,ring,b,2,249.47356521739124,1467.63575,13.88888888888889,0.0,81.66866678775,17088.0,263.1931880557205,23954.28535732134,12274.165421026408,8831.655382631378,21105.820803657785
9,15000000,5120 2048 3072 2048,tree,a,1,461.15144444444417,1424.767375,27.77777777777778,7791.0,109.70503142137498,7306.358778625954,223.29621327090777,5748.46021992238,80134.74448554596,26373.03740238389,106507.78188792986
9,15000000,5120 2048 3072 2048,tree,a,2,311.0232333333333,1736.2184285714286,13.888695990333469,3200.0,17.23487426357143,16056.641304347826,283.2130684163968,15033.255744795892,39188.91561511203,15254.12591339186,54443.0415285039
9,15000000,5120 2048 3072 2048,tree,a,4,139.36717460317456,4535.95575,52.3301516002246,4459.0,170.04612473375002,33778.362068965514,240.457791942273,16524.26166219839,39777.47685100465,17988.66339713794,57766.14024814259
9,15000000,5120 2048 3072 2048,tree,b,1,206.83864285714284,1603.1425,27.77700619427238,7870.5,72.89693877325,14430.066889632108,248.94159187620912,13892.417582417582,4418.727819467396,7839.636442445751,12258.364261913148
9,15000000,5120 2048 3072 2048,tree,b,2,301.8129090909091,1159.653375,13.88888888888889,1.0,79.01755421725,17208.333333333332,210.2096422516848,27645.939118122977,35042.969945076555,19678.559461546305,54721.52940662287
9,15000000,5120 2048 3072 2048,tree,b,4,195.24733620689656,743.3440333333333,11.770180604475396,6937.142857142857,60.36939466569998,41415.00952380952,230.82045100469065,57154.9053133515,23955.64502535602,14512.788776891106,38468.43380224713
9,15000000,5120 2048 3072 2048,random,a,1,789.579,1526.065625,27.77700619427238,7782.125,73.31609727487499,16029.007751937985,246.0907485528217,15516.62937062937,107.2489807200608,67.72165019694562,174.97063091700642
9,15000000,5120 2048 3072 2048,random,a,2,277.9971451612903,1833.5892857142856,13.88888888888889,3172.0,17.204451837285713,15966.608695652174,228.7616935075888,20833.0624024961,36775.9049211442,9202.26851642641,45978.17343757061
9,15000000,5120 2048 3072 2048,random,b,1,678.2866250000001,1578.25025,27.77777777777778,7813.75,113.955776772625,15627.236598890942,242.96564406779743,14888.52047952048,95.80547849682416,65.97238012945867,161.77785862628284
9,15000000,5120 2048 3072 2048,random,b,2,242.346390625,1102.33225,13.88888888888889,1.0,73.63126808225,15980.842975206611,232.0035873329287,22661.35780821917,34074.35105842132,11740.408632415028,45814.75969083635
9,16000000,1024 2048 3072 2048,ring,a,1,446.0252424242424,1381.6012857142855,37.03703703703704,7628.285714285715,82.16305879242859,8093.57281553398,230.34326010016773,8019.3631376851345,30044.45110693829,21342.27510138387,51386.72620832216
9,16000000,1024 2048 3072 2048,ring,a,2,331.37212000000005,1661.4444999999998,18.51817558934093,3239.0,17.018184961333333,35092.91056910569,222.9299702417852,34567.82817182817,16795.035015263064,7613.979170407613,24409.01418567068
9,16000000,1024 2048 3072 2048,ring,b,1,667.9115714285715,1875.7874285714288,37.035665345727935,7699.857142857143,119.27533962614284,12696.480694980695,230.9202269606073,12332.588411588413,103.34126246475212,55.08908457915216,158.43034704390428
9,16000000,1024 2048 3072 2048,tree,a,2,305.255173076923,1538.7598333333335,18.51851851851852,3329.0,17.010891324666666,16095.906779661016,229.0963783172492,14850.45001660578,39774.191237058,15643.580052305377,55417.77128936338
9,16000000,1024 2048 3072 2048,tree,b,1,404.8450833333334,1774.607,27.77777777777778,7834.625,83.44753040987499,14541.454545454546,267.7874041944708,13817.8981018981,4346.460523826257,7655.05311241452,12001.513636240776
9,16000000,1024 2048 3072 2048,tree,b,2,306.111813559322,1638.2377142857144,18.51851851851852,1.0,92.53998372071428,17197.166666666668,186.4273511064478,23226.062935586066,47767.5963384531,22909.395570488206,70676.9919089413
9,16000000,1024 2048 3072 2048,random,a,1,670.1855,1454.397,27.77777777777778,7851.5,83.734479322375,12362.301559792028,240.81453453661965,11964.497502497505,106.24662188248011,56.567060458651845,162.81368234113197
9,16000000,1024 2048 3072 2048,random,a,2,293.6514901960784,1614.617166666667,18.51817558934093,3179.0,17.027047895833334,16053.35652173913,228.9857068435764,21087.57292239956,49428.390300128565,9516.495987941658,58944.88628807022
9,16000000,1024 2048 3072 2048,random,a,4,177.5165616438356,1234.7998,19.833884274563182,4431.0,145.2810462958,34854.692307692305,262.39299591210954,22358.595913388228,33196.27486852676,11836.649136900944,45032.9240054277
9,16000000,1024 2048 3072 2048,random,b,1,601.6672857142858,1636.6832857142854,37.03703703703704,7681.285714285715,93.54485461714286,11260.973684210529,197.9525172291296,11138.734265734263,129.69467711429343,57.101684229487525,186.79636134378097
9,16000000,1024 2048 3072 2048,random,b,2,300.980123076923,1715.4922499999998,13.88888888888889,0.0,71.64338562162499,17400.647058823528,246.4228156374949,26379.58770090845,29583.19528872608,9666.60585406435,39249.80114279042
9,16000000,1024 2048 3072 2048,random,b,4,147.03706299212604,504.215,8.315181964163633,5628.6,51.28486906674999,24771.272727272728,241.74803122798704,57253.37249283668,17723.420593080045,8555.119784334529,26278.54037741457
9,16000000,2048 2048 3072 2048,ring,a,1,488.3363888888888,1408.0405,27.77700619427238,7847.75,73.441566833,7322.262295081967,242.0869938493091,6969.1236191478165,26089.70684299636,18680.71349535401,44770.42033835038
9,16000000,2048 2048 3072 2048,ring,a,2,258.0231698113207,1985.279,18.51851851851852,3314.0,17.146841139166668,25446.32537313433,218.97554312875727,26086.30692362598,19824.799093803795,11631.83995290634,31456.639046710134
9,16000000,2048 2048 3072 2048,ring,b,1,783.4353750000001,1746.510125,27.77777777777778,7848.625,76.27964975225,13594.018552875696,225.38797978339312,13003.152847152847,87.97613647298171,57.30820514935324,145.28434162233495
9,16000000,2048 2048 3072 2048,ring,b,2,303.95468421052635,1278.277,18.51851851851852,0.0,95.15982614757144,16769.714285714286,200.39087653649528,23574.48875821515,14641.907946098232,10741.098401276264,25383.006347374496
9,16000000,2048 2048 3072 2048,tree,a,2,305.693173076923,1569.455333333333,18.51817558934093,3299.0,17.109704622333332,16063.58695652174,211.856063458263,17240.99207397622,49530.39068637954,18711.815227483752,68242.20591386329
9,16000000,2048 2048 3072 2048,tree,b,1,249.50907142857145,1731.7191428571427,37.03703703703704,7653.0,87.53747092885715,11181.277456647398,214.54966700000003,13100.83,5177.6175001981455,10215.629705952286,15393.247206150432
9,16000000,2048 2048 3072 2048,tree,b,2,345.7050579710145,1808.15025,13.88888888888889,1.0,77.0770213,16812.5,260.4921028628754,36613.25693576606,62245.20527038714,17629.57579633573,79874.78106672286
9,16000000,2048 2048 3072 2048,random,a,1,651.5464285714287,2021.3138571428567,37.03703703703704,7634.285714285715,83.03821832300001,12309.115120274912,205.3718364698244,11956.63936063936,90.21898301661308,43.19065492922186,133.40963794583496
9,16000000,2048 2048 3072 2048,random,a,2,267.42841304347826,1274.8076666666666,18.51851851851852,3286.0,17.037272141166667,17585.615384615383,215.00296576271228,21705.74791782343,70137.75651382207,13805.232480295632,83942.9889941177
9,16000000,2048 2048 3072 2048,random,a,4,166.19843421052633,1475.507,22.68321486664141,6613.0,15.473863530857145,47327.65755053508,244.3142775960744,11525.31092138029,31133.450973863823,11987.20825703346,43120.65923089728
9,16000000,2048 2048 3072 2048,random,b,1,947.247,1471.07275,27.77777777777778,7844.375,83.0073517585,14373.917525773197,255.98605297010977,14370.491508491508,93.04128707113782,54.45300967689028,147.4942967480281
9,16000000,2048 2048 3072 2048,random,b,2,324.7912931034483,1998.5498571428573,18.51817558934093,1.0,118.54353139928573,17352.615384615383,229.6219977340713,32369.18864882296,44901.71922955263,12690.41899274179,57592.138222294416
9,16000000,5120 2048 3072 2048,ring,a,1,450.3066315789473,1543.999625,27.77777777777778,7863.625,66.59763720974999,7181.40625,250.64405075972604,7437.902271526677,26367.05198404651,18787.25072669506,45154.30271074157
9,16000000,5120 2048 3072 2048,ring,a,2,259.14063934426235,1554.2617142857143,13.88888888888889,3200.0,17.23394865942857,26250.869158878504,234.49292616690155,27138.408993576017,15948.375611927017,9755.681775323785,25704.0573872508
9,16000000,5120 2048 3072 2048,ring,a,4,153.62574999999998,1794.8288,13.038801098004305,1.0,156.6712258626,25360.21052631579,245.50750382114828,29933.388293118856,16877.1420372243,7882.854136489109,24759.99617371341
9,16000000,5120 2048 3072 2048,ring,b,1,804.9148571428572,2456.002857142857,37.03703703703704,7699.0,84.14864427814287,13799.542805100182,242.9449140508221,13217.421578421578,99.08751685428491,55.53290897118309,154.620425825468
9,16000000,5120 2048 3072 2048,ring,b,2,265.82200000000006,3602.449428571429,18.51817558934093,16.0,89.67016953714285,16500.954545454544,219.3384195179686,23917.19630404463,14805.764698876155,10870.702636481969,25676.467335358124
9,16000000,5120 2048 3072 2048,tree,a,1,424.9334062499999,1234.835857142857,37.03703703703704,7616.0,85.13867420285715,7063.539823008849,228.3031967082136,5978.1274653031405,69962.48210023866,31563.10262529833,101525.584725537
9,16000000,5120 2048 3072 2048,tree,a,2,300.94516393442626,1841.331714285714,13.88908179280268,3198.0,17.12295237057143,15999.84375,254.68660074626808,14625.050401284108,39653.69922225774,15328.851041809354,54982.55026406709
9,16000000,5120 2048 3072 2048,tree,b,1,292.72584615384613,3491.69875,27.77777777777778,7776.5,81.59128333262501,16478.684,265.2758300000004,15802.65934065934,3962.33791261735,8245.381714065468,12207.719626682818
9,16000000,5120 2048 3072 2048,tree,b,2,257.33698333333325,1272.31475,18.51851851851852,1.0,178.04282579000002,16646.0,235.8028583721129,20510.5514,58449.65947457051,19971.52195372836,78421.18142829886
9,16000000,5120 2048 3072 2048,random,a,1,785.0915,1225.7822500000002,27.77777777777778,7760.0,74.21402901924999,12169.728813559324,214.50155754226324,11849.687312687312,130.9248108692296,60.38289331480624,191.30770418403583
9,16000000,5120 2048 3072 2048,random,a,2,332.89678260869573,1804.375,13.88888888888889,3139.0,17.24280718342857,15982.357142857143,262.02119011667804,21362.388742766965,32394.27192836508,8354.362984586995,40748.63491295207
9,16000000,5120 2048 3072 2048,random,a,4,203.0461779661016,2123.009545454545,16.8877752415604,8915.0,59.93874998527274,37597.20603015075,250.02324343849745,31262.107397023938,36460.00372502078,12590.724698250602,49050.72842327139
9,16000000,5120 2048 3072 2048,random,b,1,566.704125,2220.5555000000004,27.77777777777778,7804.75,7.985477849125,13111.26447876448,224.66032330275263,12595.83016983017,105.98219830262886,47.38839439729525,153.3705926999241
9,16000000,5120 2048 3072 2048,random,b,2,193.31071014492755,1791.7605,13.88888888888889,0.0,86.47958686275001,18238.219512195123,245.05573653395865,22399.03932277444,32151.91742527417,8950.555515733638,41102.47294100781
9,17000000,1024 2048 3072 2048,ring,a,1,566.8830588235296,6459.808142857145,37.035665345727935,7596.285714285715,93.45659996114286,7217.944444444444,255.37831232516,7562.789704271632,31582.751888362567,22594.33811291768,54177.090001280245
9,17000000,1024 2048 3072 2048,ring,a,2,286.6652830188679,1401.818,18.51851851851852,3209.0,16.985003605333333,16059.872093023256,230.6442208864427,20609.04387865656,18880.41875022485,10680.693959779832,29561.11271000468
9,17000000,1024 2048 3072 2048,ring,b,1,719.0202857142857,1800.3201428571426,37.035665345727935,7705.142857142857,105.30569552585716,12589.155109489053,212.10437512917684,11504.268731268732,128.45786963434023,72.32114467408584,200.77901430842607
9,17000000,1024 2048 3072 2048,ring,b,2,501.6768333333335,1398.8434285714286,18.51851851851852,1.0,114.5428720384286,35223.68702290076,244.2586051759841,35078.5984015984,12939.914493373237,8953.510047028645,21893.42454040188
9,17000000,1024 2048 3072 2048,tree,a,1,480.47809375,1412.0262857142857,37.035665345727935,7692.285714285715,92.81571687328572,6723.327102803738,242.42339667059,6949.580966616841,79026.78459807477,34283.06663332917,113309.85123140393
9,17000000,1024 2048 3072 2048,tree,a,2,288.87346296296295,1314.363,18.51851851851852,3742.0,17.126157596333332,15983.83908045977,253.7268424773756,14435.112536069251,48205.74866310161,15383.627450980392,63589.376114082
9,17000000,1024 2048 3072 2048,tree,b,1,419.3251538461539,1685.1481428571426,37.03703703703704,7625.142857142857,92.66349842685716,11235.33918128655,245.19394200000008,10951.16983016983,5503.615455674832,9554.152199534929,15057.76765520976
9,17000000,1024 2048 3072 2048,tree,b,2,305.98489230769235,1343.9594285714284,18.51851851851852,1.0,121.11248949128571,17000.8,191.4875328081162,17133.702161307327,48441.071413420665,22116.007568108736,70557.0789815294
9,17000000,1024 2048 3072 2048,random,a,1,476.066125,1621.1171249999998,27.77700619427238,7797.125,97.09067429337502,13827.751953125,257.01888322796583,13265.692307692309,152.90225177475827,68.25993382801708,221.16218560277537
9,17000000,1024 2048 3072 2048,random,a,2,293.6508039215687,1696.3695714285714,13.88888888888889,3391.0,17.16369023142857,27481.356741573032,241.9084058463637,27006.89390681004,54913.58933681486,11832.841213574917,66746.43055038978
9,17000000,1024 2048 3072 2048,random,b,1,706.8097142857142,2239.902571428572,37.038408829956666,7590.142857142857,99.53057545614288,11849.091503267971,212.3122040311166,11673.23876123876,95.27364510567196,53.07595229207771,148.3495973977497
9,17000000,1024 2048 3072 2048,random,b,2,295.5868888888889,1256.893142857143,18.51817558934093,1.0,86.64584118828574,16274.925925925923,251.75923621501872,19045.1251972646,41853.72256820248,9325.953050526334,51179.67561872881
9,17000000,2048 2048 3072 2048,ring,a,1,541.3527187500001,1886.356428571429,37.03703703703704,7579.0,77.37059653257143,6757.959183673469,239.90639630356657,7617.275175013463,31447.97793824622,22450.655954601247,53898.633892847465
9,17000000,2048 2048 3072 2048,ring,a,2,253.00417857142853,1893.0855,18.51817558934093,1532.0,16.76735166916667,16219.971830985916,208.23689374172807,18466.358758548133,15835.700939592516,9060.89918377929,24896.600123371805
9,17000000,2048 2048 3072 2048,ring,b,1,815.0659999999999,1560.4952857142855,37.03703703703704,7698.571428571428,95.19036156,13124.477313974592,241.1350006622519,12821.093906093904,125.6414243508008,58.62229824288602,184.2637225936868
9,17000000,2048 2048 3072 2048,ring,b,2,341.17797222222214,1632.065857142857,18.51851851851852,1.0,100.22073654585712,16933.833333333332,205.3275550923168,17371.17941029485,11889.037083308713,8026.041886496206,19915.07896980492
9,17000000,2048 2048 3072 2048,tree,a,2,286.20090384615384,1340.9001666666668,18.51851851851852,2992.0,17.0572389785,16115.245762711864,234.23648274439608,14235.962926183383,46553.34433463077,16450.97845778551,63004.32279241628
9,17000000,2048 2048 3072 2048,tree,b,1,372.96626470588245,1405.1028571428567,37.03703703703704,7582.428571428572,86.11792829928571,11702.701851851853,244.18011974999973,11368.64035964036,70206.67608002412,31696.75239168029,101903.4284717044
9,17000000,2048 2048 3072 2048,tree,b,2,218.29781666666668,1314.8324285714284,18.51851851851852,0.0,95.14508602842857,17101.41176470588,245.78886631016024,32912.569107723066,57817.97009800172,20184.17183024369,78002.1419282454
9,17000000,2048 2048 3072 2048,random,a,1,536.807,1830.736571428572,37.03703703703704,7599.857142857143,111.01024637071428,12232.87037037037,214.7375563933399,11736.56043956044,113.74276103616882,60.89399035960745,174.63675139577626
9,17000000,2048 2048 3072 2048,random,b,1,869.1214285714285,1626.5038571428572,37.03703703703704,7628.0,95.72716969457144,12173.499054820417,233.3449578877004,11962.8981018981,100.01953506544248,75.58116819691345,175.60070326235592
9,17000000,2048 2048 3072 2048,random,b,2,235.75482456140347,1472.2918571428577,18.51851851851852,0.0,88.54710464985713,17294.75,238.3147258167845,32833.97334221926,44549.47731307189,13456.122597741169,58005.599910813056
9,17000000,5120 2048 3072 2048,ring,a,1,526.5449375,1872.9038571428573,37.035665345727935,7704.0,85.4200218047143,7173.696629213483,250.46062389158595,6636.26224328594,30848.369531588392,21869.11391621805,52717.48344780645
9,17000000,5120 2048 3072 2048,ring,a,2,434.4081666666668,1579.810166666667,18.51817558934093,3111.0,17.011226638500002,33518.70291262136,208.73981566916,32200.556443556445,19924.95351698988,8462.647420754327,28387.60093774421
9,17000000,5120 2048 3072 2048,ring,b,1,757.1587142857143,3019.489,37.03703703703704,7619.571428571428,82.85379553899998,11035.900181488205,237.47978535939035,10873.74225774226,106.91198408751865,54.15527100944804,161.06725509696668
9,17000000,5120 2048 3072 2048,ring,b,2,272.75040677966103,1428.3174285714283,18.51851851851852,0.0,92.44202663428572,17395.666666666668,251.87610676901588,20813.94982951778,13501.64869135124,9497.85326646974,22999.50195782098
9,17000000,5120 2048 3072 2048,tree,a,1,517.2991612903226,1596.6852857142856,37.03703703703704,7582.285714285715,101.30971963228572,7637.474576271186,237.9395253781516,4786.226111636708,75069.1279699744,29579.5160099876,104648.643979962
